Date,Price
2021-11-28T16:59:56.000Z,1195.1999999999998
2021-11-28T16:59:56.000Z,1190.7692307692307
2021-11-28T16:59:56.000Z,1530.4615384615383
2021-11-28T16:59:56.000Z,1562.2641509433963
2021-11-28T16:59:56.000Z,1375.3846153846152
2021-11-28T16:59:56.000Z,1385.6603773584907
2021-12-05T16:59:56.000Z,1347.6923076923076
2021-12-05T16:59:56.000Z,1235.7446808510638
2021-12-05T16:59:56.000Z,1347.6923076923076
2021-12-05T16:59:56.000Z,1367.5471698113208
2021-12-05T16:59:56.000Z,1509.3333333333333
2021-12-05T16:59:56.000Z,1557.3333333333333
2021-12-05T16:59:56.000Z,1513
2021-12-12T16:59:56.000Z,1307.2340425531916
2021-12-12T16:59:56.000Z,1304.3478260869565
2021-12-12T16:59:56.000Z,1231.304347826087
2021-12-12T16:59:56.000Z,1402.3529411764705
2021-12-12T16:59:56.000Z,1403.076923076923
2021-12-26T16:59:56.000Z,1344
2021-12-26T16:59:56.000Z,1245.9574468085107
2022-01-02T16:59:56.000Z,1501.5849056603774
2022-01-16T16:59:56.000Z,1111.8367346938776
2022-01-16T16:59:56.000Z,1181.1764705882354
2022-01-16T16:59:56.000Z,1364.705882352941
2022-01-16T16:59:56.000Z,1338.4615384615383
2022-01-31T16:59:56.000Z,1145.8823529411764
2022-01-31T16:59:56.000Z,1111.8367346938776
2022-01-31T16:59:56.000Z,1150.5882352941176
2022-02-06T16:59:56.000Z,1173.6
2022-02-06T16:59:56.000Z,1105
2022-02-06T16:59:56.000Z,1157.6470588235293
2022-02-06T16:59:56.000Z,1181.1764705882354
2022-02-06T16:59:56.000Z,1157.6470588235293
2022-02-06T16:59:56.000Z,1255
2022-02-13T16:59:56.000Z,1190.7692307692307
2022-02-13T16:59:56.000Z,1166.4
2022-02-13T16:59:56.000Z,1157.6470588235293
2022-02-21T16:59:56.000Z,1296
2022-02-21T16:59:56.000Z,1170.6122448979593
2022-02-21T16:59:56.000Z,1204.7058823529412
2022-02-21T16:59:56.000Z,1137.5
2022-02-21T16:59:56.000Z,1195.2941176470588
2022-02-27T16:59:56.000Z,1185
2022-02-27T16:59:56.000Z,1190.204081632653
2022-02-27T16:59:56.000Z,1209.6
